transaction_id,user_id,timestamp,amount,latitude,longitude,device_id,is_fraud
T002451,U013,2026-05-22T13:49:45.414152,1.46,-23.55479,-46.63018,DEV0037,0
T002452,U004,2026-05-22T13:49:46.414152,7.95,-23.48212,-46.47597,DEV0041,0
T002453,U036,2026-05-22T13:49:46.414152,2540.42,-24.42516,-46.83909,DEV0085,0
T002454,U004,2026-05-22T13:49:48.414152,29.99,-23.45719,-46.47671,DEV0074,0
T002455,U018,2026-05-22T13:49:48.414152,107.26,-23.65283,-46.74475,DEV0079,0
T002456,U008,2026-05-22T13:49:49.414152,46.4,-23.51645,-46.46146,DEV0047,0
T002457,U042,2026-05-22T13:49:49.414152,1.0,-23.31091,-46.69332,DEV0042,0
T002458,U006,2026-05-22T13:49:50.414152,308.98,-23.62566,-46.59303,DEV0026,0
T002459,U013,2026-05-22T13:49:51.414152,134.12,-23.52308,-46.46223,DEV0042,0
T002460,U011,2026-05-22T13:49:52.414152,1.29,-23.46435,-46.49341,DEV0018,0
T002461,U008,2026-05-22T13:49:55.414152,9.99,-23.42826,-46.47432,DEV0000,0
T002462,U010,2026-05-22T13:49:56.414152,49.9,-23.53226,-46.60103,DEV0035,0
T002463,U006,2026-05-22T13:49:56.414152,288.45,-23.5984,-46.43065,DEV0024,0
T002464,U121,2026-05-22T13:49:56.414152,120.0,-25.1238,-46.67095,DEV0079,0
T002465,U010,2026-05-22T13:49:57.414152,59.16,-23.5889,-46.50189,DEV0051,0
T002466,U008,2026-05-22T13:49:58.414152,1.79,-23.49693,-46.45405,DEV0095,0
T002467,U009,2026-05-22T13:49:58.414152,114.89,-23.58018,-46.61584,DEV0006,0
T002468,U003,2026-05-22T13:49:59.414152,5.99,-23.45164,-46.5181,DEV0011,0
T002469,U012,2026-05-22T13:50:00.414152,1.29,-23.52144,-46.62662,DEV0057,0
T002470,U000,2026-05-22T13:50:02.414152,0.76,-23.4365,-46.64231,DEV0070,0
T002471,U013,2026-05-22T13:50:02.414152,0.92,-23.55462,-46.63012,DEV0037,0
T002472,U014,2026-05-22T13:50:04.414152,6.39,-23.44038,-46.46841,DEV0044,0
T002473,U016,2026-05-22T13:50:05.414152,20.0,-23.47668,-46.43531,DEV0008,0
T002474,U007,2026-05-22T13:50:06.414152,178.84,-23.42014,-46.5926,DEV0049,0
T002475,U044,2026-05-22T13:50:06.414152,0.89,-23.90862,-46.68557,DEV0021,0
T002476,U006,2026-05-22T13:50:06.414152,1.98,-23.51444,-46.51418,DEV0036,0
T002477,U013,2026-05-22T13:50:07.414152,12.14,-23.56807,-46.66696,DEV0026,0
T002478,U007,2026-05-22T13:50:10.414152,263.73,-23.57747,-46.41423,DEV0084,0
T002479,U022,2026-05-22T13:50:12.414152,20.0,-23.43523,-46.48341,DEV0009,0
T002480,U010,2026-05-22T13:50:14.414152,58.57,-23.55523,-46.58885,DEV0037,0
T002481,U007,2026-05-22T13:50:17.414152,98.61,-23.51862,-46.46157,DEV0043,0
T002482,U004,2026-05-22T13:50:18.414152,2.69,-23.44702,-46.4652,DEV0010,0
T002483,U007,2026-05-22T13:50:20.414152,136.89,-23.4987,-46.52872,DEV0015,0
T002484,U012,2026-05-22T13:50:20.414152,35.54,-23.48798,-46.69979,DEV0008,0
T002485,U011,2026-05-22T13:50:21.414152,14.32,-23.54504,-46.60722,DEV0021,0
T002486,U006,2026-05-22T13:50:21.414152,200.0,-23.54189,-46.4374,DEV0050,0
T002487,U012,2026-05-22T13:50:22.414152,9.87,-23.55043,-46.65825,DEV0006,0
T002488,U009,2026-05-22T13:50:23.414152,12.42,-23.55529,-46.34387,DEV0052,0
T002489,U011,2026-05-22T13:50:24.414152,17.99,-23.45523,-46.56313,DEV0006,0
T002490,U019,2026-05-22T13:50:28.414152,624.03,-23.82274,-46.62674,DEV0005,0
T002491,U003,2026-05-22T13:50:28.414152,396.28,-23.69752,-46.55876,DEV0044,0
T002492,U009,2026-05-22T13:50:29.414152,146.06,-23.63161,-46.5707,DEV0010,0
T002493,U003,2026-05-22T13:50:31.414152,1.88,-23.45834,-46.56633,DEV0029,0
T002494,U013,2026-05-22T13:50:31.414152,2.15,-23.55501,-46.63025,DEV0037,0
T002495,U008,2026-05-22T13:50:33.414152,8.49,-23.43941,-46.54711,DEV0043,0
T002496,U007,2026-05-22T13:50:33.414152,37.98,-23.53229,-46.45961,DEV0025,0
T002497,U007,2026-05-22T13:50:38.414152,199.97,-23.50125,-46.40029,DEV0026,0
T002498,U011,2026-05-22T13:50:38.414152,49.59,-23.57076,-46.58767,DEV0044,0
T002499,U026,2026-05-22T13:50:39.414152,1.0,-23.75343,-46.53004,DEV0009,0
T002500,U021,2026-05-22T13:50:40.414152,6.0,-23.64,-46.40456,DEV0058,0
T002501,U013,2026-05-22T13:50:40.414152,0.99,-23.50445,-46.66783,DEV0098,0
T002502,U005,2026-05-22T13:50:40.414152,278.0,-23.65148,-46.52826,DEV0065,0
T002503,U005,2026-05-22T13:50:42.414152,6.24,-23.39327,-46.4959,DEV0096,0
T002504,U011,2026-05-22T13:50:46.414152,3.08,-23.41591,-46.51244,DEV0065,0
T002505,U009,2026-05-22T13:50:48.414152,7.55,-23.36256,-46.7093,DEV0027,0
T002506,U015,2026-05-22T13:50:50.414152,12.85,-23.34758,-46.39219,DEV0041,0
T002507,U017,2026-05-22T13:50:50.414152,47.93,-23.61116,-46.36836,DEV0060,0
T002508,U006,2026-05-22T13:50:51.414152,3.25,-23.43867,-46.34089,DEV0079,0
T002509,U018,2026-05-22T13:50:52.414152,215.65,-23.60872,-46.56911,DEV0058,0
T002510,U008,2026-05-22T13:50:53.414152,8.99,-23.48185,-46.47222,DEV0007,0
T002511,U004,2026-05-22T13:50:53.414152,2.69,-23.45935,-46.47721,DEV0013,0
T002512,U022,2026-05-22T13:50:54.414152,143.62,-23.76322,-46.5493,DEV0024,0
T002513,U006,2026-05-22T13:50:55.414152,19.28,-23.53848,-46.41539,DEV0049,0
T002514,U011,2026-05-22T13:50:56.414152,8.65,-23.58195,-46.44857,DEV0020,0
T002515,U006,2026-05-22T13:50:57.414152,1.0,-23.47184,-46.52445,DEV0005,0
T002516,U012,2026-05-22T13:50:57.414152,487.94,-23.49234,-46.59542,DEV0048,0
T002517,U003,2026-05-22T13:50:57.414152,1.0,-23.47391,-46.50813,DEV0096,0
T002518,U003,2026-05-22T13:50:58.414152,1.0,-23.48639,-46.51171,DEV0094,0
T002519,U004,2026-05-22T13:50:58.414152,1.0,-23.48472,-46.51267,DEV0000,0
T002520,U036,2026-05-22T13:50:58.414152,38.44,-23.27496,-46.60321,DEV0036,0
T002521,U004,2026-05-22T13:50:59.414152,1.0,-23.48533,-46.52282,DEV0020,0
T002522,U002,2026-05-22T13:50:59.414152,1.0,-23.48584,-46.51128,DEV0089,0
T002523,U008,2026-05-22T13:51:00.414152,1.0,-23.4649,-46.49873,DEV0007,0
T002524,U004,2026-05-22T13:51:00.414152,1.0,-23.5013,-46.5274,DEV0018,0
T002525,U013,2026-05-22T13:51:01.414152,1.0,-23.42868,-46.55894,DEV0037,0
T002526,U012,2026-05-22T13:51:02.414152,56.75,-23.61697,-46.58833,DEV0041,0
T002527,U003,2026-05-22T13:51:02.414152,1.0,-23.47191,-46.50756,DEV0096,0
T002528,U028,2026-05-22T13:51:02.414152,15.0,-23.39415,-46.53066,DEV0010,0
T002529,U004,2026-05-22T13:51:02.414152,1.0,-23.49281,-46.52497,DEV0019,0
T002530,U004,2026-05-22T13:51:02.414152,1.0,-23.48272,-46.51209,DEV0000,0
T002531,U006,2026-05-22T13:51:03.414152,1.0,-23.47345,-46.53489,DEV0025,0
T002532,U004,2026-05-22T13:51:03.414152,1.0,-23.47873,-46.51095,DEV0001,0
T002533,U006,2026-05-22T13:51:04.414152,1.0,-23.49366,-46.51255,DEV0012,0
T002534,U006,2026-05-22T13:51:04.414152,1.0,-23.45886,-46.52072,DEV0007,0
T002535,U004,2026-05-22T13:51:05.414152,1.0,-23.50429,-46.52826,DEV0018,0
T002536,U004,2026-05-22T13:51:05.414152,1.0,-23.48072,-46.51152,DEV0001,0
T002537,U003,2026-05-22T13:51:05.414152,5.99,-23.44798,-46.5233,DEV0006,0
T002538,U006,2026-05-22T13:51:06.414152,1.0,-23.46485,-46.52244,DEV0006,0
T002539,U033,2026-05-22T13:51:06.414152,46.94,-23.87033,-46.32254,DEV0068,0
T002540,U004,2026-05-22T13:51:06.414152,1.0,-23.48433,-46.52253,DEV0020,0
T002541,U015,2026-05-22T13:51:06.414152,0.85,-23.43955,-46.50495,DEV0061,0
T002542,U004,2026-05-22T13:51:07.414152,1.0,-23.48671,-46.51324,DEV0000,0
T002543,U004,2026-05-22T13:51:07.414152,1.0,-23.4855,-46.52143,DEV0014,0
T002544,U004,2026-05-22T13:51:08.414152,1.0,-23.48621,-46.5131,DEV0000,0
T002545,U016,2026-05-22T13:51:08.414152,1.0,-23.58674,-46.5286,DEV0073,0
T002546,U004,2026-05-22T13:51:08.414152,1.0,-23.47972,-46.51123,DEV0001,0
T002547,U003,2026-05-22T13:51:09.414152,1.0,-23.4774,-46.50913,DEV0095,0
T002548,U006,2026-05-22T13:51:09.414152,1.0,-23.45918,-46.52059,DEV0003,0
T002549,U004,2026-05-22T13:51:10.414152,1.0,-23.47923,-46.51109,DEV0001,0
T002550,U002,2026-05-22T13:51:10.414152,8.99,-23.45955,-46.54644,DEV0052,0
T002551,U013,2026-05-22T13:51:10.414152,1.0,-23.54534,-46.47849,DEV0049,0
T002552,U006,2026-05-22T13:51:11.414152,1.0,-23.44263,-46.53302,DEV0099,0
T002553,U011,2026-05-22T13:51:11.414152,48.59,-23.50696,-46.58402,DEV0053,0
T002554,U033,2026-05-22T13:51:11.414152,20.0,-23.35217,-46.57928,DEV0011,0
T002555,U012,2026-05-22T13:51:11.414152,1.0,-23.55377,-46.62253,DEV0078,0
T002556,U006,2026-05-22T13:51:12.414152,1.0,-23.46285,-46.52187,DEV0006,0
T002557,U022,2026-05-22T13:51:12.414152,1.0,-23.59853,-46.55143,DEV0070,0
T002558,U012,2026-05-22T13:51:12.414152,1.0,-23.57617,-46.64037,DEV0001,0
T002559,U013,2026-05-22T13:51:13.414152,24.9,-23.60736,-46.41096,DEV0030,0
T002560,U006,2026-05-22T13:51:13.414152,1.0,-23.45936,-46.52087,DEV0007,0
T002561,U011,2026-05-22T13:51:13.414152,56.0,-23.6742,-46.46242,DEV0012,0
T002562,U003,2026-05-22T13:51:13.414152,1.0,-23.4789,-46.50956,DEV0095,0
T002563,U006,2026-05-22T13:51:14.414152,1.0,-23.46036,-46.52115,DEV0007,0
T002564,U008,2026-05-22T13:51:14.414152,1.0,-23.48615,-46.54331,DEV0042,0
T002565,U012,2026-05-22T13:51:14.414152,1.0,-23.50052,-46.82581,DEV0033,0
T002566,U003,2026-05-22T13:51:15.414152,1.0,-23.47341,-46.50799,DEV0096,0
T002567,U006,2026-05-22T13:51:15.414152,1.0,-23.47262,-46.53322,DEV0019,0
T002568,U003,2026-05-22T13:51:15.414152,4.56,-23.43898,-46.50583,DEV0000,0
T002569,U006,2026-05-22T13:51:16.414152,1.0,-23.45536,-46.51972,DEV0007,0
T002570,U004,2026-05-22T13:51:16.414152,1.0,-23.4912,-46.51453,DEV0099,0
T002571,U013,2026-05-22T13:51:16.414152,26.48,-23.59667,-46.56452,DEV0063,0
T002572,U006,2026-05-22T13:51:17.414152,1.0,-23.46317,-46.52174,DEV0003,0
T002573,U006,2026-05-22T13:51:17.414152,1.0,-23.46535,-46.52259,DEV0006,0
T002574,U013,2026-05-22T13:51:17.414152,218.59,-23.51549,-46.44853,DEV0051,0
T002575,U003,2026-05-22T13:51:17.414152,1.0,-23.47391,-46.50813,DEV0096,0
T002576,U025,2026-05-22T13:51:18.414152,1.98,-23.27612,-46.67198,DEV0007,0
T002577,U004,2026-05-22T13:51:18.414152,1.0,-23.48571,-46.51295,DEV0000,0
T002578,U004,2026-05-22T13:51:18.414152,1.0,-23.47723,-46.51052,DEV0001,0
T002579,U004,2026-05-22T13:51:19.414152,1.0,-23.48832,-46.52368,DEV0020,0
T002580,U004,2026-05-22T13:51:19.414152,1.0,-23.47773,-46.51066,DEV0001,0
T002581,U012,2026-05-22T13:51:19.414152,1.98,-23.52322,-46.60503,DEV0070,0
T002582,U012,2026-05-22T13:51:20.414152,1.0,-23.56269,-46.6365,DEV0003,0
T002583,U007,2026-05-22T13:51:20.414152,1.0,-23.46298,-46.49025,DEV0000,0
T002584,U027,2026-05-22T13:51:20.414152,9.87,-23.24828,-46.6467,DEV0038,0
T002585,U010,2026-05-22T13:51:20.414152,31.69,-23.5431,-46.60702,DEV0021,0
T002586,U003,2026-05-22T13:51:21.414152,1.0,-23.47391,-46.50813,DEV0096,0
T002587,U007,2026-05-22T13:51:22.414152,109.85,-23.52619,-46.42957,DEV0002,0
T002588,U002,2026-05-22T13:51:24.414152,50.0,-23.50983,-46.44685,DEV0086,0
T002589,U043,2026-05-22T13:51:26.414152,59.18,-23.87541,-46.36688,DEV0013,0
T002590,U012,2026-05-22T13:51:26.414152,17.43,-23.59061,-46.60344,DEV0003,0
T002591,U002,2026-05-22T13:51:28.414152,9.99,-23.44886,-46.53876,DEV0040,0
T002592,U004,2026-05-22T13:51:29.414152,17.02,-23.49235,-46.46252,DEV0032,0
T002593,U010,2026-05-22T13:51:30.414152,49.95,-23.53734,-46.59576,DEV0041,0
T002594,U012,2026-05-22T13:51:30.414152,3.9,-23.51493,-46.62595,DEV0099,0
T002595,U006,2026-05-22T13:51:32.414152,356.95,-23.53048,-46.50883,DEV0027,0
T002596,U012,2026-05-22T13:51:32.414152,31.98,-23.62225,-46.53032,DEV0045,0
T002597,U013,2026-05-22T13:51:32.414152,71.0,-23.60852,-46.65682,DEV0089,0
T002598,U009,2026-05-22T13:51:32.414152,14.9,-23.5116,-46.45252,DEV0067,0
T002599,U006,2026-05-22T13:51:34.414152,9.72,-23.44375,-46.4402,DEV0030,0
T002600,U010,2026-05-22T13:51:34.414152,180.0,-23.63884,-46.58965,DEV0052,0
T002601,U012,2026-05-22T13:51:36.414152,9.95,-23.55801,-46.62523,DEV0007,0
T002602,U010,2026-05-22T13:51:37.414152,43.84,-23.59296,-46.5096,DEV0029,0
T002603,U001,2026-05-22T13:51:38.414152,17.96,-23.45253,-46.53873,DEV0070,0
T002604,U009,2026-05-22T13:51:38.414152,313.24,-23.74822,-46.63007,DEV0028,0
T002605,U008,2026-05-22T13:51:39.414152,166.74,-23.63654,-46.54656,DEV0017,0
T002606,U013,2026-05-22T13:51:39.414152,123.5,-23.56097,-46.54366,DEV0008,0
T002607,U006,2026-05-22T13:51:41.414152,170.55,-23.56728,-46.50917,DEV0052,0
T002608,U004,2026-05-22T13:51:43.414152,10.97,-23.44999,-46.50494,DEV0009,0
T002609,U039,2026-05-22T13:51:46.414152,20.0,-23.31177,-46.62717,DEV0012,0
T002610,U010,2026-05-22T13:51:47.414152,1.29,-23.4556,-46.48036,DEV0032,0
T002611,U045,2026-05-22T13:51:49.414152,20.0,-23.27123,-46.6752,DEV0013,0
T002612,U009,2026-05-22T13:51:49.414152,25.0,-23.51004,-46.45244,DEV0019,0
T002613,U010,2026-05-22T13:51:50.414152,12.14,-23.55904,-46.49541,DEV0079,0
T002614,U011,2026-05-22T13:51:50.414152,8.99,-23.53581,-46.5746,DEV0050,0
T002615,U008,2026-05-22T13:51:53.414152,35.78,-23.43542,-46.51951,DEV0078,0
T002616,U012,2026-05-22T13:51:55.414152,1.0,-23.57049,-46.62884,DEV0091,0
T002617,U006,2026-05-22T13:51:55.414152,1.0,-23.47958,-46.52818,DEV0019,0
T002618,U012,2026-05-22T13:51:56.414152,1.0,-23.56251,-46.62655,DEV0092,0
T002619,U010,2026-05-22T13:51:56.414152,1.79,-23.55705,-46.5938,DEV0029,0
T002620,U004,2026-05-22T13:51:56.414152,1.0,-23.48946,-46.51554,DEV0015,0
T002621,U006,2026-05-22T13:51:57.414152,1.0,-23.46909,-46.52351,DEV0012,0
T002622,U025,2026-05-22T13:51:58.414152,2909.97,-23.81743,-46.94131,DEV0004,0
T002623,U004,2026-05-22T13:51:59.414152,19.95,-23.57705,-46.42183,DEV0027,0
T002624,U012,2026-05-22T13:51:59.414152,45.0,-23.45582,-46.39983,DEV0025,0
T002625,U020,2026-05-22T13:52:00.414152,31.9,-23.35704,-46.56258,DEV0072,0
T002626,U012,2026-05-22T13:52:01.414152,1.98,-23.5506,-46.63364,DEV0025,0
T002627,U003,2026-05-22T13:52:02.414152,8.82,-23.4371,-46.50574,DEV0000,0
T002628,U022,2026-05-22T13:52:03.414152,126.81,-23.51014,-46.67803,DEV0011,0
T002629,U036,2026-05-22T13:52:03.414152,20.0,-23.35477,-46.60843,DEV0094,0
T002630,U011,2026-05-22T13:52:04.414152,78.0,-23.59295,-46.63021,DEV0008,0
T002631,U004,2026-05-22T13:52:06.414152,17.99,-23.47632,-46.46952,DEV0004,0
T002632,U003,2026-05-22T13:52:09.414152,349.26,-23.60776,-46.62849,DEV0061,0
T002633,U017,2026-05-22T13:52:09.414152,0.68,-23.41171,-46.72293,DEV0065,0
T002634,U005,2026-05-22T13:52:10.414152,111.38,-23.65249,-46.42359,DEV0033,0
T002635,U002,2026-05-22T13:52:12.414152,97.77,-23.6097,-46.64236,DEV0015,0
T002636,U009,2026-05-22T13:52:12.414152,72.13,-23.56322,-46.45573,DEV0062,0
T002637,U013,2026-05-22T13:52:15.414152,16.38,-23.60761,-46.6236,DEV0061,0
T002638,U012,2026-05-22T13:52:15.414152,1.79,-23.51517,-46.60272,DEV0069,0
T002639,U007,2026-05-22T13:52:19.414152,250.58,-23.46995,-46.50587,DEV0012,0
T002640,U006,2026-05-22T13:52:20.414152,10.41,-23.42463,-46.50326,DEV0090,0
T002641,U007,2026-05-22T13:52:21.414152,11.53,-23.48264,-46.6345,DEV0049,0
T002642,U008,2026-05-22T13:52:21.414152,142.5,-23.5891,-46.51119,DEV0052,0
T002643,U011,2026-05-22T13:52:23.414152,83.5,-23.612,-46.53204,DEV0073,0
T002644,U015,2026-05-22T13:52:26.414152,9.09,-23.35736,-46.44391,DEV0078,0
T002645,U002,2026-05-22T13:52:26.414152,9.95,-23.49555,-46.43989,DEV0036,0
T002646,U007,2026-05-22T13:52:26.414152,0.77,-23.4326,-46.55603,DEV0016,0
T002647,U010,2026-05-22T13:52:29.414152,518.08,-23.5199,-46.47536,DEV0023,0
T002648,U006,2026-05-22T13:52:31.414152,17.99,-23.44399,-46.47247,DEV0032,0
T002649,U010,2026-05-22T13:52:31.414152,19.71,-23.52053,-46.54671,DEV0059,0
T002650,U005,2026-05-22T13:52:32.414152,38.7,-23.48046,-46.51987,DEV0007,0
T002651,U004,2026-05-22T13:52:32.414152,24.55,-23.5009,-46.50436,DEV0019,0
T002652,U008,2026-05-22T13:52:34.414152,3.84,-23.44944,-46.4941,DEV0028,0
T002653,U028,2026-05-22T13:52:34.414152,56.28,-23.89896,-46.39106,DEV0000,0
T002654,U015,2026-05-22T13:52:34.414152,15.18,-23.32012,-46.75757,DEV0026,0
T002655,U000,2026-05-22T13:52:36.414152,1.98,-23.46642,-46.57024,DEV0043,0
T002656,U012,2026-05-22T13:52:38.414152,3.99,-23.55738,-46.56211,DEV0003,0
T002657,U017,2026-05-22T13:52:42.414152,12.26,-23.44945,-46.48724,DEV0050,0
T002658,U014,2026-05-22T13:52:42.414152,668.5,-23.66849,-46.66698,DEV0048,0
T002659,U023,2026-05-22T13:52:44.414152,12.84,-23.40478,-46.53548,DEV0048,0
T002660,U013,2026-05-22T13:52:44.414152,0.76,-23.50462,-46.72772,DEV0045,0
T002661,U013,2026-05-22T13:52:45.414152,35.0,-23.60897,-46.62363,DEV0066,0
T002662,U016,2026-05-22T13:52:47.414152,227.35,-23.60814,-46.52132,DEV0054,0
T002663,U015,2026-05-22T13:52:51.414152,10.0,-23.56823,-46.68392,DEV0087,0
T002664,U005,2026-05-22T13:52:51.414152,39.05,-23.42079,-46.48351,DEV0012,0
T002665,U006,2026-05-22T13:52:52.414152,18.99,-23.44707,-46.49407,DEV0088,0
T002666,U017,2026-05-22T13:52:52.414152,1.54,-23.389,-46.59157,DEV0052,0
T002667,U012,2026-05-22T13:52:55.414152,1.79,-23.5234,-46.62985,DEV0041,0
T002668,U014,2026-05-22T13:52:56.414152,13.2,-23.67237,-46.54358,DEV0037,0
T002669,U011,2026-05-22T13:52:58.414152,10.98,-23.54144,-46.57626,DEV0051,0
T002670,U011,2026-05-22T13:52:59.414152,0.99,-23.51482,-46.58218,DEV0076,0
T002671,U019,2026-05-22T13:53:00.414152,77.63,-23.63988,-46.60842,DEV0076,0
T002672,U011,2026-05-22T13:53:00.414152,0.99,-23.53258,-46.59582,DEV0064,0
T002673,U002,2026-05-22T13:53:00.414152,1.0,-23.48363,-46.46538,DEV0009,0
T002674,U011,2026-05-22T13:53:02.414152,176.94,-23.58939,-46.41409,DEV0081,0
T002675,U003,2026-05-22T13:53:02.414152,8.36,-23.51016,-46.47555,DEV0071,0
T002676,U005,2026-05-22T13:53:03.414152,116.9,-23.49692,-46.50353,DEV0021,0
T002677,U022,2026-05-22T13:53:03.414152,1939.3,-24.20539,-46.85884,DEV0099,0
T002678,U030,2026-05-22T13:53:04.414152,0.99,-23.32883,-46.5697,DEV0047,0
T002679,U002,2026-05-22T13:53:05.414152,53.7,-23.46301,-46.55004,DEV0015,0
T002680,U012,2026-05-22T13:53:05.414152,34.52,-23.45822,-46.48596,DEV0059,0
T002681,U010,2026-05-22T13:53:10.414152,3.99,-23.45013,-46.48852,DEV0020,0
T002682,U075,2026-05-22T13:53:10.414152,29.9,-23.2454,-46.68577,DEV0000,0
T002683,U003,2026-05-22T13:53:11.414152,45.0,-23.50798,-46.54345,DEV0054,0
T002684,U009,2026-05-22T13:53:12.414152,8.99,-23.46469,-46.56884,DEV0030,0
T002685,U010,2026-05-22T13:53:13.414152,3.03,-23.44641,-46.79222,DEV0051,0
T002686,U004,2026-05-22T13:53:13.414152,7.49,-23.48749,-46.48751,DEV0018,0
T002687,U009,2026-05-22T13:53:13.414152,7.58,-23.4542,-46.39546,DEV0044,0
T002688,U010,2026-05-22T13:53:13.414152,3.81,-23.5527,-46.46349,DEV0001,0
T002689,U013,2026-05-22T13:53:14.414152,3.7,-23.62059,-46.53637,DEV0043,0
T002690,U011,2026-05-22T13:53:15.414152,22.34,-23.61267,-46.57331,DEV0022,0
T002691,U003,2026-05-22T13:53:16.414152,0.89,-23.30597,-46.86564,DEV0041,0
T002692,U012,2026-05-22T13:53:18.414152,1.98,-23.52558,-46.58196,DEV0062,0
T002693,U003,2026-05-22T13:53:21.414152,10.97,-23.45449,-46.53374,DEV0019,0
T002694,U017,2026-05-22T13:53:22.414152,98.59,-23.54914,-46.4083,DEV0076,0
T002695,U007,2026-05-22T13:53:24.414152,8.99,-23.42072,-46.51337,DEV0001,0
T002696,U016,2026-05-22T13:53:26.414152,1.59,-23.25429,-46.69042,DEV0043,0
T002697,U004,2026-05-22T13:53:27.414152,9.99,-23.4645,-46.51106,DEV0013,0
T002698,U002,2026-05-22T13:53:27.414152,2.25,-23.45079,-46.44644,DEV0075,0
T002699,U024,2026-05-22T13:53:27.414152,168.0,-23.93489,-46.51233,DEV0016,0
T002700,U004,2026-05-22T13:53:28.414152,46.4,-23.50655,-46.50873,DEV0065,0
T002701,U013,2026-05-22T13:53:28.414152,9.86,-23.63895,-46.58622,DEV0087,0
T002702,U022,2026-05-22T13:53:29.414152,12.14,-23.44212,-46.46566,DEV0067,0
T002703,U008,2026-05-22T13:53:29.414152,165.8,-23.49455,-46.45051,DEV0091,0
T002704,U012,2026-05-22T13:53:30.414152,9.44,-23.55275,-46.58269,DEV0085,0
T002705,U001,2026-05-22T13:53:33.414152,46.99,-23.48776,-46.53859,DEV0086,0
T002706,U013,2026-05-22T13:53:34.414152,1.0,-23.52573,-46.54234,DEV0012,0
T002707,U011,2026-05-22T13:53:35.414152,1.98,-23.52341,-46.59321,DEV0063,0
T002708,U012,2026-05-22T13:53:35.414152,1.79,-23.54118,-46.57456,DEV0056,0
T002709,U007,2026-05-22T13:53:35.414152,281.15,-23.6144,-46.83362,DEV0027,0
T002710,U012,2026-05-22T13:53:36.414152,11.5,-23.56013,-46.54123,DEV0065,0
T002711,U014,2026-05-22T13:53:38.414152,6.0,-23.67439,-46.54545,DEV0042,0
T002712,U015,2026-05-22T13:53:39.414152,31.05,-23.49593,-46.54635,DEV0030,0
T002713,U006,2026-05-22T13:53:39.414152,11.5,-23.49703,-46.3895,DEV0001,0
T002714,U012,2026-05-22T13:53:39.414152,1.98,-23.51747,-46.62815,DEV0040,0
T002715,U003,2026-05-22T13:53:43.414152,2.3,-23.3871,-46.65328,DEV0091,0
T002716,U012,2026-05-22T13:53:44.414152,23.06,-23.5811,-46.62755,DEV0047,0
T002717,U010,2026-05-22T13:53:45.414152,20.0,-23.58961,-46.41086,DEV0043,0
T002718,U012,2026-05-22T13:53:46.414152,1.79,-23.52988,-46.60373,DEV0050,0
T002719,U010,2026-05-22T13:53:46.414152,14.41,-23.49457,-46.54883,DEV0036,0
T002720,U012,2026-05-22T13:53:48.414152,0.99,-23.53967,-46.5726,DEV0071,0
T002721,U010,2026-05-22T13:53:52.414152,9.99,-23.42372,-46.55814,DEV0014,0
T002722,U012,2026-05-22T13:53:52.414152,69.0,-23.58265,-46.45484,DEV0040,0
T002723,U012,2026-05-22T13:53:52.414152,19.99,-23.53657,-46.61921,DEV0052,0
T002724,U011,2026-05-22T13:53:56.414152,52.75,-23.52231,-46.398,DEV0027,0
T002725,U007,2026-05-22T13:53:56.414152,9.98,-23.44602,-46.56519,DEV0035,0
T002726,U011,2026-05-22T13:53:56.414152,28.98,-23.58139,-46.54974,DEV0055,0
T002727,U021,2026-05-22T13:53:57.414152,21.97,-23.39837,-46.5635,DEV0048,0
T002728,U021,2026-05-22T13:53:57.414152,21.97,-23.39837,-46.5635,DEV0048,0
T002729,U021,2026-05-22T13:53:57.414152,21.97,-23.39837,-46.5635,DEV0048,0
T002730,U021,2026-05-22T13:53:57.414152,13.98,-23.39995,-46.5628,DEV0048,0
T002731,U021,2026-05-22T13:53:57.414152,13.98,-23.39995,-46.5628,DEV0048,0
T002732,U021,2026-05-22T13:53:57.414152,13.98,-23.39995,-46.5628,DEV0048,0
T002733,U021,2026-05-22T13:53:57.414152,8.79,-23.40097,-46.56234,DEV0048,0
T002734,U021,2026-05-22T13:53:57.414152,8.79,-23.40097,-46.56234,DEV0048,0
T002735,U021,2026-05-22T13:53:57.414152,8.79,-23.40097,-46.56234,DEV0048,0
T002736,U010,2026-05-22T13:53:57.414152,56.22,-23.50769,-46.36636,DEV0094,0
T002737,U010,2026-05-22T13:53:58.414152,25.29,-23.57919,-46.47021,DEV0062,0
T002738,U026,2026-05-22T13:53:58.414152,17.79,-23.3486,-46.6086,DEV0044,0
T002739,U006,2026-05-22T13:53:59.414152,2.69,-23.55157,-46.50399,DEV0028,0
T002740,U003,2026-05-22T13:54:01.414152,8.99,-23.4554,-46.50632,DEV0040,0
T002741,U010,2026-05-22T13:54:05.414152,0.99,-23.49131,-46.45566,DEV0068,0
T002742,U010,2026-05-22T13:54:06.414152,49.02,-23.46612,-46.47648,DEV0001,0
T002743,U010,2026-05-22T13:54:07.414152,12.99,-23.54909,-46.48281,DEV0041,0
T002744,U012,2026-05-22T13:54:07.414152,0.89,-23.47922,-46.48949,DEV0058,0
T002745,U011,2026-05-22T13:54:07.414152,24.97,-23.53535,-46.59468,DEV0040,0
T002746,U013,2026-05-22T13:54:10.414152,11.0,-23.62425,-46.55776,DEV0079,0
T002747,U010,2026-05-22T13:54:11.414152,2.99,-23.58159,-46.58611,DEV0000,0
